"","ea_id","id.x","Date.submitted.x","Last.page.x","Start.language.x","Date.started.x","Date.last.action.x","referrer_url.x","heard_ea.x","is_ea.x","metaethics.x","cause_import_poverty.x","cause_import_environmentalism.x","cause_import_rationality.x","cause_import_politics.x","cause_import_ai.x","cause_import_non_ai_far_future.x","cause_import_cause_prioritization.x","cause_import_meta.x","cause_import_other.x","veg.x","first_heard_EA.x","involved_80K.x","involved_TLYCS.x","involved_lesswrong.x","involved_GWWC.x","involved_givewell.x","involved_online_ea.x","involved_local_EA.x","donate_80K.x","donate_amf.x","donate_ace.x","donate_cea.x","donate_cfar.x","donate_dtw.x","donate_gd.x","donate_gw.x","donate_gwwc.x","donate_thl.x","donate_leverage.x","donate_miri.x","donate_phc.x","donate_sci.x","donate_vo.x","Would.you.like.to.give.any.additional.information.about.your.donation.plans.above..x","career_path.x","age.x","gender.x","student.x","country.x","city.x","religion.x","Group.time..You.and.EA.x","donate_2013_c","id.y","Date.submitted.y","Last.page.y","Start.language.y","Date.started.y","Date.last.action.y","referrer_url.y","heard_ea.y","is_ea.y","metaethics.y","cause_import_poverty.y","cause_import_environmentalism.y","cause_import_rationality.y","cause_import_politics.y","cause_import_ai.y","cause_import_non_ai_far_future.y","cause_import_cause_prioritization.y","cause_import_meta.y","cause_import_other.y","veg.y","first_heard_EA.y","involved_80K.y","involved_TLYCS.y","involved_lesswrong.y","involved_GWWC.y","involved_givewell.y","involved_online_ea.y","involved_local_EA.y","donate_80K.y","donate_amf.y","donate_ace.y","donate_cea.y","donate_cfar.y","donate_dtw.y","donate_gd.y","donate_gw.y","donate_gwwc.y","donate_thl.y","donate_leverage.y","donate_miri.y","donate_phc.y","donate_sci.y","donate_vo.y","Would.you.like.to.give.any.additional.information.about.your.donation.plans.above..y","career_path.y","age.y","gender.y","student.y","country.y","city.y","religion.y","Group.time..You.and.EA.y","donate_2014_c"
"42","ad0a7fac20dd67a5dfb97e77c0af8c30",1612,"2014-06-04T10:54:50Z",5,"en","2014-06-04T10:28:23Z","2014-06-04T10:54:50Z","http://survey.effectivealtruismhub.com/?p","Yes","Yes","Consequentialist/utilitarian","No","No","Yes","No","No","No","Yes","Yes","","Other","LessWrong","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","Earning to Give","32","Male","No","United States","Durham, NC","Atheist, agnostic or non-religious",127.13,0,"1676","2015-12-03 10:42:12","9","en","2015-12-03 09:54:24","2015-12-03 10:42:12",NA,"Yes","Yes",NA,NA,NA,"This cause deserves significant investment but less than the top priorities",NA,"This cause is near the top priority","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","This cause is near the top priority",NA,"Pescetarian","LessWrong","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No",NA,"Earning to give","34","Male","No","USA","Other","Atheist, agnostic or non-religious","75.11",NA
"43","af10fd89c7573aad5623844411541142",1743,"2014-06-10T00:28:26Z",5,"en","2014-06-09T23:25:38Z","2014-06-10T00:28:26Z","http://survey.effectivealtruismhub.com/?rockstar","No","No","No opinion, or not familiar with these terms","Yes","Yes","Yes","No","Yes","No","No","No","","Reducing the amount of meat I eat","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","If my financial status improves I would like to also sponsor a teacher.","Other","59","Male","No","United Kingdom","Preston","Atheist, agnostic or non-religious",100.15,324.14,"3197","2016-02-16 01:31:18","9","en","2016-02-16 00:48:18","2016-02-16 01:31:18",NA,"Yes","Yes",NA,"This cause is the top priority","I do not think any EA resources should be devoted to this cause","This cause is the top priority","This cause deserves significant investment but less than the top priorities","I do not think any EA resources should be devoted to this cause","I do not think any EA resources should be devoted to this cause","This cause deserves significant investment but less than the top priorities","Not considered/Not at all sure",NA,"Eat meat, but try to reduce the amount I eat","Other (please specify in the comment box)","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","i have a pension fund which is nominated to be paid to Ethiopian schools for the poor. The fund grows and shrinks with the stock market so can vary in value.","None of these",NA,"Male","No","Saudi Arabia","Other","Atheist, agnostic or non-religious","392.11",240
"44","c35354f39595b4bbcd2979caed5051af",2192,"2014-08-17T11:52:15Z",5,"en","2014-08-17T11:36:24Z","2014-08-17T11:52:15Z","http://survey.effectivealtruismhub.com/?s=14","Yes","No","Consequentialist/utilitarian","Yes","Yes","Yes","No","No","No","Yes","No","","Reducing the amount of meat I eat","LessWrong","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","Earning to Give","34","Male","No","Germany","Berlin","Atheist, agnostic or non-religious",135.9,750,"3179","2016-02-15 19:38:53","9","en","2016-02-15 18:47:56","2016-02-15 19:38:53","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=survey-site-homepage","Yes","Yes",NA,"This cause is the top priority","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it","This cause is near the top priority",NA,NA,"Pescetarian","LessWrong","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","I most certainly don't remember what information I gave you last time I took the survey - I find questions of this kind pretty odd.","Earning to give","35","Male","No","Germany","Other","Atheist, agnostic or non-religious","80.3",166.38
"45","c3578dc83409a5d824928a2edadde4e3",2094,"2014-07-26T23:37:43Z",5,"en","2014-07-26T23:22:32Z","2014-07-26T23:37:43Z","http://survey.effectivealtruismhub.com/?eah-profiles","Yes","Yes","No opinion, or not familiar with these terms","Yes","Yes","No","No","No","No","Yes","No","","Reducing the amount of meat I eat","TED Talk (Peter Singer)","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","Research","26","Female","No","Australia","Perth","Atheist, agnostic or non-religious",234.59,400,"160","2015-11-04 05:59:03","9","en","2015-11-04 05:30:05","2015-11-04 05:59:03","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=fbsample","Yes","Yes",NA,"This cause is the top priority","This cause deserves significant investment but less than the top priorities","I do not think any EA resources should be devoted to this cause","This cause deserves significant investment but less than the top priorities","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities",NA,"Eat meat, but try to reduce the amount I eat","TED Talk","No","Yes","No","Yes","No","No","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","No",NA,"Research","27","Female","No","Australia","Other","Atheist, agnostic or non-religious","132.98",4153.01
"46","c60ade3b5b9887b61a258d51bf4a23f8",2228,"2014-08-31T20:20:56Z",5,"en","2014-08-31T20:15:37Z","2014-08-31T20:20:56Z","http://survey.effectivealtruismhub.com/?eah-profiles","Yes","Yes","Consequentialist/utilitarian","No","No","Yes","No","No","Yes","Yes","Yes","","","80,000 Hours","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","Other","19","Female","Yes","United States","Pennsylvania Furnace","Atheist, agnostic or non-religious",103.94,NA,"977",NA,"2","en","2015-11-28 23:37:11","2015-11-28 23:38:38","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=SSC","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA
"47","cb179cee999457abe7189ddcc7f3484a",2092,"2014-07-26T13:38:47Z",5,"en","2014-07-26T13:32:55Z","2014-07-26T13:38:47Z","http://survey.effectivealtruismhub.com/?tf~c","Yes","Yes","Consequentialist/utilitarian","Yes","No","No","No","No","Yes","Yes","Yes","","Vegetarian","80,000 Hours","Yes","No","No","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","","Other","26","Female","Yes","United Kingdom","Oxford","Atheist, agnostic or non-religious",72.83,240,"2228",NA,"8","en","2015-12-10 02:00:26","2015-12-10 02:07:57",NA,"Yes","Yes",NA,"This cause is the top priority","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","This cause is near the top priority","Vegetarian","80,000 Hours","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"None of these","28","Female","No","UK","Other","Atheist, agnostic or non-religious","48.42",NA
"48","d5a3401d7bbb45f29c8c340e62f9dcb9",2374,"2014-10-10T15:27:29Z",5,"en","2014-10-10T14:57:26Z","2014-10-10T15:27:29Z","http://survey.effectivealtruismhub.com/?s=14","Yes","Yes","Other","No","No","No","No","Yes","No","No","No","","Vegan","TED Talk (Peter Singer)","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","Research","22","Male","No","Norway","Tromsø","Buddhist",244.8,727,"282","2015-11-14 12:16:54","9","en","2015-11-14 11:01:45","2015-11-14 12:16:54","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=fbsample","Yes","Yes","Anti-realism (error theory)","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think any EA resources should be devoted to this cause","This cause deserves significant investment but less than the top priorities","Not considered/Not at all sure","This cause is near the top priority","This cause is near the top priority","Not considered/Not at all sure","Not considered/Not at all sure",NA,"Vegan","TED Talk","No","No","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No","I plan to save and figure out where to donate to. The above answers are just what I'm leaning towards.",NA,"23","Male","Yes","Norway","Other","Atheist, agnostic or non-religious","619.93",520
"49","d64bd0f824516e7dd687a833f0a4eabd",2586,"2014-12-10T22:37:09Z",5,"en","2014-12-10T22:32:32Z","2014-12-10T22:37:09Z","http://survey.effectivealtruismhub.com/","Yes","Yes","Consequentialist/utilitarian","Yes","Yes","No","No","No","No","No","No","","Vegetarian","","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","Direct charity/non-profit work","22","Male","Yes","United States","Bloomington","Atheist, agnostic or non-religious",103.75,NA,"3272","2016-02-16 21:30:27","9","en","2016-02-16 21:21:04","2016-02-16 21:30:27",NA,"Yes","Yes","Realism","This cause is the top priority","This cause is near the top priority","This cause is near the top priority","This cause deserves significant investment but less than the top priorities","I do not think any EA resources should be devoted to this cause","I do not think any EA resources should be devoted to this cause","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it",NA,"Vegetarian","Book/article/blog post etc. (please specify which, if you can)","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",NA,"Direct charity/non-profit work","23","Male","No","USA",NA,"Atheist, agnostic or non-religious","85.39",NA
"50","d6befcb1a161d423f519e120125575d9",1579,"2014-06-03T23:08:57Z",5,"en","2014-06-03T22:49:41Z","2014-06-03T23:08:57Z","http://survey.effectivealtruismhub.com/?p","Yes","Yes","Consequentialist/utilitarian","Yes","No","Yes","No","No","No","No","No","","Vegetarian","LessWrong","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","For two years (roughly) I was giving $50 / month to anti-malaria (mosquito nets). I increased this to $75 / month when I felt I could afford more. However, I have recently become worried about my lack of savings, and halted these donations. As a substitute, I started giving $85 / month to Kiva, which micro-finances loans in poor areas. The impact of this is (I would guess) significantly lower, but I get most of the money back after a while, which means it's almost zero cost and essentially gives me some savings... a big bonus for me.","Research","26","Male","No","United States","Los Angeles","Atheist, agnostic or non-religious",152.56,800,"3188","2016-02-15 21:59:48","9","en","2016-02-15 21:22:12","2016-02-15 21:59:48",NA,"Yes","Yes","Other","This cause is the top priority","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities",NA,"Vegetarian","LessWrong","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"Research","28",NA,"Yes","USA","Other","Atheist, agnostic or non-religious","105.73",100
"51","db7f1be3c2e995762b81f24995b12bd0",1442,"2014-05-25T14:37:21Z",5,"en","2014-05-25T13:54:34Z","2014-05-25T14:37:21Z","http://survey.effectivealtruismhub.com/?s=9","Yes","N/A","","Yes","Yes","Yes","No","No","No","No","No","","Vegan","Friend","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","","","28","Male","No","Switzerland","Schindellegi","Atheist, agnostic or non-religious",341.27,58751.9,"3297","2016-02-17 15:58:45","9","en","2016-02-17 15:10:49","2016-02-17 15:58:45",NA,"Yes","Yes",NA,"This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority",NA,"Vegan","Local EA group","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,"30","Male","No","Switzerland",NA,"Atheist, agnostic or non-religious","206.49",15258
"52","ddeab5793fe31657911acd47a57442cf",1596,"2014-06-04T02:30:45Z",5,"en","2014-06-04T02:11:57Z","2014-06-04T02:30:45Z","http://survey.effectivealtruismhub.com/?p","Yes","Yes","Consequentialist/utilitarian","No","No","No","No","Yes","No","No","No","","Vegan","LessWrong","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","Earning to Give","37","Male","No","Finland","Helsinki","Atheist, agnostic or non-religious",313.22,2500,"158","2015-11-04 04:41:14","9","en","2015-11-04 04:25:41","2015-11-04 04:41:14","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=fbsample","Yes","Yes",NA,"This cause deserves significant investment but less than the top priorities","I do not think this is a priority, but I am glad some EAs are looking into it","This cause is near the top priority","I do not think this is a priority, but I am glad some EAs are looking into it","This cause is the top priority","This cause is near the top priority","This cause deserves significant investment but less than the top priorities","I do not think this is a priority, but I am glad some EAs are looking into it",NA,"Vegan","LessWrong","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No",NA,"Earning to give","38","Male","No","Finland","Other","Atheist, agnostic or non-religious","63.04",4000
"53","eb29395390c443d04a5f25f360fa28fb",1768,"2014-06-11T10:48:31Z",5,"en","2014-06-11T10:44:27Z","2014-06-11T10:48:31Z","http://survey.effectivealtruismhub.com/?s=9","Yes","No","Consequentialist/utilitarian","Yes","Yes","No","No","Yes","No","No","No","","Meat-eating","GiveWell","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","Research","29","Male","No","United States","Lincoln NE","Atheist, agnostic or non-religious",58.13,NA,"3178","2016-02-15 18:59:19","9","en","2016-02-15 18:46:59","2016-02-15 18:59:19",NA,"Yes","Yes",NA,"This cause is the top priority","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","I do not think this is a priority, but I am glad some EAs are looking into it","This cause is near the top priority","This cause is near the top priority","I do not think this is a priority, but I am glad some EAs are looking into it",NA,NA,"Meat eater","LessWrong","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No",NA,"Research","31","Male","No","USA",NA,"Atheist, agnostic or non-religious","29.23",100
"54","fbb05928ded72d27ed380eb72c5911e5",1805,"2014-06-12T06:34:42Z",5,"en","2014-06-12T06:26:43Z","2014-06-12T06:34:42Z","http://survey.effectivealtruismhub.com/","Yes","Yes","","Yes","No","No","No","No","No","No","Yes","","Meat-eating","LessWrong","No","No","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","","None of these","25","Male","No","United Kingdom","London","Atheist, agnostic or non-religious",57.7,NA,"66","2015-11-03 19:32:53","9","en","2015-11-03 19:15:20","2015-11-03 19:32:53","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=fbsample","Yes","Yes",NA,"This cause is the top priority","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think any EA resources should be devoted to this cause","I do not think any EA resources should be devoted to this cause","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities",NA,"Meat eater","LessWrong","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","why are bullshit ""charities"" like levearge research included and givewell outstanding charities like Iodine Global Network or DMI not?",NA,"26","Male","No","UK","London (UK)","Atheist, agnostic or non-religious","47.62",NA
"55","fbb8fa9a8b1799518297bda8664afd43",2238,NA,2,"en","2014-09-03T13:26:14Z","2014-09-03T13:34:42Z","http://survey.effectivealtruismhub.com/","Yes","Yes","Consequentialist/utilitarian","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","","Reducing the amount of meat I eat","Other","No","No","Yes","No","No","No","No","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","","","",318.41,NA,"76","2015-11-03 20:14:48","9","en","2015-11-03 19:46:55","2015-11-03 20:14:48","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=fbsample","Yes","Yes","Anti-realism (error theory)","This cause is near the top priority","I do not think this is a priority, but I am glad some EAs are looking into it","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause deserves significant investment but less than the top priorities",NA,"Vegan","LessWrong","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No",NA,"Research","22","Male","Yes","USA","Other","Atheist, agnostic or non-religious","65.48",110
"56","fbb8fa9a8b1799518297bda8664afd43",2239,"2014-09-03T20:39:57Z",5,"en","2014-09-03T20:28:35Z","2014-09-03T20:39:57Z","http://survey.effectivealtruismhub.com/","Yes","Yes","Consequentialist/utilitarian","Yes","Yes","Yes","No","Yes","No","Yes","Yes","","Reducing the amount of meat I eat","Other","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","I plan to give only 5% or so while I am young, as I set aside enough for my children's college, a small house, and enough to perhaps start a business to grow wealth to give. In my later years, I plan to give almost everything away other than a small emergency inheritance for my children.","Research","20","Male","Yes","United States","Providence, RI","Atheist, agnostic or non-religious",56.85,110,"76","2015-11-03 20:14:48","9","en","2015-11-03 19:46:55","2015-11-03 20:14:48","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=fbsample","Yes","Yes","Anti-realism (error theory)","This cause is near the top priority","I do not think this is a priority, but I am glad some EAs are looking into it","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause deserves significant investment but less than the top priorities",NA,"Vegan","LessWrong","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No",NA,"Research","22","Male","Yes","USA","Other","Atheist, agnostic or non-religious","65.48",110
